drugbank_id	inchikey	inchikey14
DB02169	QNDVLZJODHBUFM-WFXQOWMNSA-N	QNDVLZJODHBUFM
DB02170	ZOHCDJRFYXKEQW-UHFFFAOYSA-N	ZOHCDJRFYXKEQW
DB02172	PFYHYHZGDNWFIF-BXKVDMCESA-N	PFYHYHZGDNWFIF
DB02174	ZDXPYRJPNDTMRX-GSVOUGTGSA-N	ZDXPYRJPNDTMRX
DB02175	OFOBLEOULBTSOW-UHFFFAOYSA-N	OFOBLEOULBTSOW
DB02177	GKGJFUXSTSUKPB-UHFFFAOYSA-N	GKGJFUXSTSUKPB
DB02178	DTUQWGWMVIHBKE-UHFFFAOYSA-N	DTUQWGWMVIHBKE
DB02179	ONKHJNFXJDEMNQ-UHFFFAOYSA-N	ONKHJNFXJDEMNQ
DB02180	DUAFKXOFBZQTQE-QSGBVPJFSA-N	DUAFKXOFBZQTQE
DB02181	HAAZLUGHYHWQIW-KVQBGUIXSA-N	HAAZLUGHYHWQIW
DB02182	KFVKFZVDZSTNRR-PNAPAZHISA-N	KFVKFZVDZSTNRR
DB02184	VHJLVAABSRFDPM-QWWZWVQMSA-N	VHJLVAABSRFDPM
DB02185	GDNZNIJPBQATCZ-SECBINFHSA-N	GDNZNIJPBQATCZ
DB02186	WJFVEEAIYIOATH-JAJWTYFOSA-N	WJFVEEAIYIOATH
DB02187	WKRLQDKEXYKHJB-HFTRVMKXSA-N	WKRLQDKEXYKHJB
DB02188	MEARLGHRVGFMHD-UHFFFAOYSA-M	MEARLGHRVGFMHD
DB02189	OAKPWEUQDVLTCN-NKWVEPMBSA-N	OAKPWEUQDVLTCN
DB02190	UFSCUAXLTRFIDC-REOHCLBHSA-N	UFSCUAXLTRFIDC
DB02191	PGKUSHWBQJPFOP-LBPRGKRZSA-N	PGKUSHWBQJPFOP
DB02192	WRMNZCZEMHIOCP-UHFFFAOYSA-N	WRMNZCZEMHIOCP
DB02195	ZSMYZLKEZDYVPI-UHFFFAOYSA-N	ZSMYZLKEZDYVPI
DB02196	LFTYTUAZOPRMMI-NESSUJCYSA-N	LFTYTUAZOPRMMI
DB02197	NKORVPQBJCGYEC-UHFFFAOYSA-N	NKORVPQBJCGYEC
DB02198	KDPAWGWELVVRCH-UHFFFAOYSA-N	KDPAWGWELVVRCH
DB02200	VXIINIMESJGNGI-LQJZCPKCSA-N	VXIINIMESJGNGI
DB02201	OFOBLEOULBTSOW-UHFFFAOYSA-L	OFOBLEOULBTSOW
DB02205	JCDLLLXYAICSQV-INIZCTEOSA-N	JCDLLLXYAICSQV
DB02207	PQCAUHUKTBHUSA-UHFFFAOYSA-N	PQCAUHUKTBHUSA
DB02209	WHOMFKWHIQZTHY-UHFFFAOYSA-N	WHOMFKWHIQZTHY
DB02210	XXMIOPMDWAUFGU-UHFFFAOYSA-N	XXMIOPMDWAUFGU
DB02211	CSVGVHNFFZWQJU-CYBMUJFWSA-N	CSVGVHNFFZWQJU
DB02213	VCCMGHVCRFMITI-IIRVCBMXSA-N	VCCMGHVCRFMITI
DB02214	MIBROOURCUHKMD-RPDRRWSUSA-N	MIBROOURCUHKMD
DB02215	LXBURZIESWDWIV-QMMMGPOBSA-N	LXBURZIESWDWIV
DB02216	IDIDJDIHTAOVLG-VKHMYHEASA-N	IDIDJDIHTAOVLG
DB02217	WTZFKHNHHRPQOU-WSMBLCCSSA-N	WTZFKHNHHRPQOU
DB02218	RBZIIHWPZWOIDU-ZCGMLSCUSA-N	RBZIIHWPZWOIDU
DB02220	RMOXCYSVWCHXII-LBPRGKRZSA-N	RMOXCYSVWCHXII
DB02221	DVTYOTODFLDHRL-UHFFFAOYSA-N	DVTYOTODFLDHRL
DB02222	LWEKFDHXJHJYGB-YFKPBYRVSA-L	LWEKFDHXJHJYGB
DB02223	DICHBVJYDUDAIQ-QEGIFBSNSA-N	DICHBVJYDUDAIQ
DB02224	CXQWRCVTCMQVQX-LSDHHAIUSA-N	CXQWRCVTCMQVQX
DB02225	WEXRBKRFCBLWEL-MRXNPFEDSA-N	WEXRBKRFCBLWEL
DB02226	NAARZDJZGYBXKL-UHFFFAOYSA-O	NAARZDJZGYBXKL
DB02227	YRPRHLNMFWDGSL-YUPRTTJUSA-N	YRPRHLNMFWDGSL
DB02228	ZCXUVYAZINUVJD-VFUOTHLCSA-N	ZCXUVYAZINUVJD
DB02229	SQDXXTAOGLOMRP-VOLIQSIHSA-N	SQDXXTAOGLOMRP
DB02230	KBIDJCVAURJXFG-PVEDRDFWSA-N	KBIDJCVAURJXFG
DB02232	YCIMNLLNPGFGHC-UHFFFAOYSA-N	YCIMNLLNPGFGHC
DB02233	OLUWXTFAPJJWPL-RXMQYKEDSA-N	OLUWXTFAPJJWPL
DB02234	VFIZBHJTOHUOEK-UHFFFAOYSA-N	VFIZBHJTOHUOEK
DB02235	QEFRNWWLZKMPFJ-ZXPFJRLXSA-N	QEFRNWWLZKMPFJ
DB02236	OBQMLSFOUZUIOB-HJZCUYRDSA-N	OBQMLSFOUZUIOB
DB02237	UYQJCPNSAVWAFU-KVXMBEGHSA-N	UYQJCPNSAVWAFU
DB02238	SXFSQZDSUWACKX-UHFFFAOYSA-N	SXFSQZDSUWACKX
DB02239	JOOXCMJARBKPKM-UHFFFAOYSA-N	JOOXCMJARBKPKM
DB02240	UKOBAUFLOGFCMV-UHFFFAOYSA-N	UKOBAUFLOGFCMV
DB02242	HJZLEGIHUQOJBA-UHFFFAOYSA-N	HJZLEGIHUQOJBA
DB02243	OFBHNKJTHNHXQT-NDBKYUKGSA-N	OFBHNKJTHNHXQT
DB02245	LOSIULRWFAEMFL-UHFFFAOYSA-N	LOSIULRWFAEMFL
DB02247	JRYZEMHNDUZNMI-RYUDHWBXSA-N	JRYZEMHNDUZNMI
DB02249	ZNQVEEAIQZEUHB-UHFFFAOYSA-N	ZNQVEEAIQZEUHB
DB02251	YIVWQNVQRXFZJB-UHFFFAOYSA-N	YIVWQNVQRXFZJB
DB02252	SNHMUERNLJLMHN-UHFFFAOYSA-N	SNHMUERNLJLMHN
DB02253	FNAJVVMDXCOSFY-VFGOXHQXSA-N	FNAJVVMDXCOSFY
DB02254	ZIBIECXVPMYJCV-UHFFFAOYSA-M	ZIBIECXVPMYJCV
DB02255	NITYDPDXAAFEIT-DYVFJYSZSA-N	NITYDPDXAAFEIT
DB02256	MXHRCPNRJAMMIM-SHYZEUOFSA-N	MXHRCPNRJAMMIM
DB02257	DPNUMPJWOVYEOX-UHFFFAOYSA-N	DPNUMPJWOVYEOX
DB02258	RNZIUDLOJHVHLZ-VYIQYICTSA-N	RNZIUDLOJHVHLZ
DB02259	VSYGXLAJQDAWCZ-UHFFFAOYSA-N	VSYGXLAJQDAWCZ
DB02260	XTQIBFVBYWIHIP-UHFFFAOYSA-N	XTQIBFVBYWIHIP
DB02261	HVAUUPRFYPCOCA-AREMUKBSSA-N	HVAUUPRFYPCOCA
DB02262	PXQPEWDEAKTCGB-UHFFFAOYSA-N	PXQPEWDEAKTCGB
DB02263	LXJXRIRHZLFYRP-VKHMYHEASA-N	LXJXRIRHZLFYRP
DB02264	COJBCAMFZDFGFK-VCSGLWQLSA-N	COJBCAMFZDFGFK
DB02265	UKAJDOBPPOAZSS-UHFFFAOYSA-N	UKAJDOBPPOAZSS
DB02266	LPEPZBJOKDYZAD-UHFFFAOYSA-N	LPEPZBJOKDYZAD
DB02267	KDZOASGQNOPSCU-NTSWFWBYSA-N	KDZOASGQNOPSCU
DB02268	MJMLUICFHWSBQZ-UHFFFAOYSA-N	MJMLUICFHWSBQZ
DB02269	UFKJQTGPBFWMGT-UHFFFAOYSA-O	UFKJQTGPBFWMGT
DB02270	UWSFTDFHOGCIEL-UHFFFAOYSA-N	UWSFTDFHOGCIEL
DB02271	JKWHUJMJVNMKEF-SXKLBCNJSA-N	JKWHUJMJVNMKEF
DB02272	QSHWIQZFGQKFMA-UHFFFAOYSA-N	QSHWIQZFGQKFMA
DB02274	GUAHPAJOXVYFON-ZETCQYMHSA-N	GUAHPAJOXVYFON
DB02276	HARXAJAHMRMERT-HOTGVXAUSA-N	HARXAJAHMRMERT
DB02277	FWIJKWMXNHRSRO-UHFFFAOYSA-N	FWIJKWMXNHRSRO
DB02278	JMLQSLXEUWNWFI-UHFFFAOYSA-N	JMLQSLXEUWNWFI
DB02279	FAQJJMHZNSSFSM-UHFFFAOYSA-N	FAQJJMHZNSSFSM
DB02280	IWYDHOAUDWTVEP-SSDOTTSWSA-N	IWYDHOAUDWTVEP
DB02281	KBHMEHLJSZMEMI-KSYZLYKTSA-N	KBHMEHLJSZMEMI
DB02282	WUUGFSXJNOTRMR-IOSLPCCCSA-N	WUUGFSXJNOTRMR
DB02283	IAVHKMVGTPXJIC-UHFFFAOYSA-N	IAVHKMVGTPXJIC
DB02285	ZCFFYALKHPIRKJ-UHFFFAOYSA-N	ZCFFYALKHPIRKJ
DB02287	URJKRCBBKTXOHS-UHFFFAOYSA-O	URJKRCBBKTXOHS
DB02288	XKCHOMIJYLHXLI-UHFFFAOYSA-N	XKCHOMIJYLHXLI
DB02289	JINBYESILADKFW-UHFFFAOYSA-N	JINBYESILADKFW
DB02290	KPHFGOGGKPGLTM-OOZYFLPDSA-N	KPHFGOGGKPGLTM
DB02292	DSLPMJSGSBLWRE-UHFFFAOYSA-N	DSLPMJSGSBLWRE
DB02294	UCJXQRFJERKPOZ-MGCNEYSASA-N	UCJXQRFJERKPOZ
DB02296	PHTQWCKDNZKARW-UHFFFAOYSA-N	PHTQWCKDNZKARW
DB02297	JTPXVCKCLBROOJ-UHFFFAOYSA-N	JTPXVCKCLBROOJ
DB02299	ULEBESPCVWBNIF-BYPYZUCNSA-O	ULEBESPCVWBNIF
DB02300	LWQQLNNNIPYSNX-UROSTWAQSA-N	LWQQLNNNIPYSNX
DB02301	BHJAPJNOACHPNI-CHWSQXEVSA-N	BHJAPJNOACHPNI
DB02302	HVPFXCBJHIIJGS-LURJTMIESA-N	HVPFXCBJHIIJGS
DB02303	YGKCTZPSAOUUMT-REOHCLBHSA-N	YGKCTZPSAOUUMT
DB02304	PRFXRIUZNKLRHM-HKVRTXJWSA-N	PRFXRIUZNKLRHM
DB02305	IAKKJSVSFCTLRY-YKKSOZKNSA-N	IAKKJSVSFCTLRY
DB02306	JLPULHDHAOZNQI-ZTIMHPMXSA-N	JLPULHDHAOZNQI
DB02307	FOJUHLDAXGNCIP-FHWLQOOXSA-N	FOJUHLDAXGNCIP
DB02308	KTZDASPSWBAPAR-UHFFFAOYSA-O	KTZDASPSWBAPAR
DB02309	XHDARDSMKMUDDI-UUOKFMHZSA-O	XHDARDSMKMUDDI
DB02310	FQTUZNACZKILMC-UHFFFAOYSA-N	FQTUZNACZKILMC
DB02311	OTKFCIVOVKCFHR-LURJTMIESA-N	OTKFCIVOVKCFHR
DB02312	NBSCHQHZLSJFNQ-FPRJBGLDSA-N	NBSCHQHZLSJFNQ
DB02313	LMIUALQNZXJHOG-ROJPAJKQSA-N	LMIUALQNZXJHOG
DB02314	OJZCATPXPWFLHF-HPUCEMLMSA-N	OJZCATPXPWFLHF
DB02315	ZOOGRGPOEVQQDX-UUOKFMHZSA-N	ZOOGRGPOEVQQDX
DB02316	JTGPYFFQVOIJKR-UHFFFAOYSA-N	JTGPYFFQVOIJKR
DB02317	HXXFSFRBOHSIMQ-FPRJBGLDSA-N	HXXFSFRBOHSIMQ
DB02318	YZRDPODBASCWCK-CBPJZXOFSA-N	YZRDPODBASCWCK
DB02319	LRAVAOPKUBJONV-IVCJQJMGSA-N	LRAVAOPKUBJONV
DB02320	IBONACLSSOLHFU-JAJWTYFOSA-N	IBONACLSSOLHFU
DB02321	IQFWYNFDWRYSRA-OEQWSMLSSA-N	IQFWYNFDWRYSRA
DB02322	LRPGJWKAYQRIAQ-GYBHJADLSA-J	LRPGJWKAYQRIAQ
DB02323	CKSDYJASHNGOOS-KTXOUVACSA-N	CKSDYJASHNGOOS
DB02324	WXFYBFRZROJDLL-RRKCRQDMSA-N	WXFYBFRZROJDLL
DB02325	KFZMGEQAYNKOFK-UHFFFAOYSA-N	KFZMGEQAYNKOFK
DB02326	CINIOMOBGSHXRK-RXMQYKEDSA-N	CINIOMOBGSHXRK
DB02327	ZIBGPFATKBEMQZ-UHFFFAOYSA-N	ZIBGPFATKBEMQZ
DB02328	VKWJKURKEYQKKW-DSYKVBBCSA-N	VKWJKURKEYQKKW
DB02329	OBZHEBDUNPOCJG-WBXJDKIVSA-N	OBZHEBDUNPOCJG
DB02331	YBULOUKTPCHXAL-DEOSSOPVSA-N	YBULOUKTPCHXAL
DB02332	IMGVNJNCCGXBHD-UYBVJOGSSA-O	IMGVNJNCCGXBHD
DB02333	AHCYMLUZIRLXAA-SHYZEUOFSA-N	AHCYMLUZIRLXAA
DB02334	CQQGIWJSICOUON-REOHCLBHSA-N	CQQGIWJSICOUON
DB02335	REGFWZVTTFGQOJ-UHFFFAOYSA-N	REGFWZVTTFGQOJ
DB02336	WCMLXBUNHNAMNH-UIOOFZCWSA-N	WCMLXBUNHNAMNH
DB02337	BMONDXDFXRPNKQ-ZETCQYMHSA-N	BMONDXDFXRPNKQ
DB02338	ACFIXJIJDZMPPO-NNYOXOHSSA-N	ACFIXJIJDZMPPO
DB02339	JYNZIOFUHBJABQ-UHFFFAOYSA-N	JYNZIOFUHBJABQ
DB02340	JJIHLJJYMXLCOY-BYPYZUCNSA-N	JJIHLJJYMXLCOY
DB02341	XQAMVCHQGHAELT-YPAWHYETSA-N	XQAMVCHQGHAELT
DB02342	CQOQDQWUFQDJMK-SSTWWWIQSA-N	CQOQDQWUFQDJMK
DB02343	HYDWALOBQJFOMS-UHFFFAOYSA-N	HYDWALOBQJFOMS
DB02345	FDKWRPBBCBCIGA-REOHCLBHSA-N	FDKWRPBBCBCIGA
DB02346	NMVDZWILYFXVBZ-PQJCEUABSA-N	NMVDZWILYFXVBZ
DB02347	AGSOOCUNMTYPSE-ZETCQYMHSA-N	AGSOOCUNMTYPSE
DB02348	DWYMPOCYEZONEA-UHFFFAOYSA-L	DWYMPOCYEZONEA
DB02350	CYYCSKFJEOSZTF-CYBMUJFWSA-N	CYYCSKFJEOSZTF
DB02352	NMCBWICNRJLKKM-UHFFFAOYSA-N	NMCBWICNRJLKKM
DB02353	GSYQGRODWXMUOO-GYBHJADLSA-K	GSYQGRODWXMUOO
DB02354	IRKPNOLLMNHSOU-UHFFFAOYSA-N	IRKPNOLLMNHSOU
DB02355	ROYJKVPBJVNHCQ-VWJVIAGJSA-N	ROYJKVPBJVNHCQ
DB02358	SZHRIPFGZWWRKW-VIFPVBQESA-N	SZHRIPFGZWWRKW
DB02359	PPFZLLAIQRZNJE-UHFFFAOYSA-N	PPFZLLAIQRZNJE
DB02360	OFHMUASCSJJNNA-JOCHJYFZSA-N	OFHMUASCSJJNNA
DB02361	PYFNLWPQPNXHCS-VKHMYHEASA-N	PYFNLWPQPNXHCS
DB02362	ALYNCZNDIQEVRV-UHFFFAOYSA-N	ALYNCZNDIQEVRV
DB02363	YPTPYQSAVGGMFN-KQYNXXCUSA-N	YPTPYQSAVGGMFN
DB02364	MOFCKRBDMJNCOC-LURJTMIESA-N	MOFCKRBDMJNCOC
DB02365	DGEZNRSVGBDHLK-UHFFFAOYSA-N	DGEZNRSVGBDHLK
DB02366	RPGVMAPDADAHPV-UHFFFAOYSA-N	RPGVMAPDADAHPV
DB02367	ULDXUWXTVRRUND-SWLSCSKDSA-N	ULDXUWXTVRRUND
DB02368	WMQMIOYQXNRROC-LURJTMIESA-N	WMQMIOYQXNRROC
DB02369	UWHNDWYDKGVRGE-UHFFFAOYSA-K	UWHNDWYDKGVRGE
DB02370	XCYPSOHOIAZISD-RQJHMYQMSA-N	XCYPSOHOIAZISD
DB02371	JOCBASBOOFNAJA-UHFFFAOYSA-N	JOCBASBOOFNAJA
DB02373	OIRDTQYFTABQOQ-FCIPNVEPSA-N	OIRDTQYFTABQOQ
DB02374	QMHSBFMMOLGPGR-NGJCXOISSA-N	QMHSBFMMOLGPGR
DB02375	IKMDFBPHZNJCSN-UHFFFAOYSA-N	IKMDFBPHZNJCSN
DB02376	VBXHGXTYZGYTQG-SQOUGZDYSA-N	VBXHGXTYZGYTQG
DB02377	UYTPUPDQBNUYGX-UHFFFAOYSA-N	UYTPUPDQBNUYGX
DB02378	QJAPFAZHNSZLJE-CWURXVSKSA-N	QJAPFAZHNSZLJE
DB02379	WQZGKKKJIJFFOK-VFUOTHLCSA-N	WQZGKKKJIJFFOK
DB02381	KOBHCUDVWOTEKO-VKHMYHEASA-N	KOBHCUDVWOTEKO
DB02382	JOUIQRNQJGXQDC-ZYUZMQFOSA-N	JOUIQRNQJGXQDC
DB02383	LUBHDINQXIHVLS-UHFFFAOYSA-N	LUBHDINQXIHVLS
DB02384	SBIZDOWXYPNTOJ-VMPITWQZSA-M	SBIZDOWXYPNTOJ
DB02386	HGCAUCAWEADMPM-RXMQYKEDSA-N	HGCAUCAWEADMPM
DB02388	UQFRSHRWRKYNDE-UHFFFAOYSA-N	UQFRSHRWRKYNDE
DB02391	XYCDSKWPYZSIDU-UHFFFAOYSA-N	XYCDSKWPYZSIDU
DB02393	YBOWGOLYQKBCFB-JGWLITMVSA-N	YBOWGOLYQKBCFB
DB02394	BDIDRHMZXLEMIZ-CXNFULCWSA-N	BDIDRHMZXLEMIZ
DB02395	JCCDRCRHGKFTQS-UHFFFAOYSA-N	JCCDRCRHGKFTQS
DB02396	LIWAQLJGPBVORC-UHFFFAOYSA-N	LIWAQLJGPBVORC
DB02398	NLBDETRVUYOIHQ-UHFFFAOYSA-N	NLBDETRVUYOIHQ
DB02399	SKCKOFZKJLZSFA-BXKVDMCESA-N	SKCKOFZKJLZSFA
DB02400	IBLWSLZYYZHSRG-UHFFFAOYSA-N	IBLWSLZYYZHSRG
DB02401	IBRWUZLLHSXPKL-UHFFFAOYSA-N	IBRWUZLLHSXPKL
DB02402	CPZJZAIZIMCJRC-UHFFFAOYSA-N	CPZJZAIZIMCJRC
DB02403	FTZQXOJYPFINKJ-UHFFFAOYSA-N	FTZQXOJYPFINKJ
DB02404	ACMBXVJDKVNCGH-UHFFFAOYSA-N	ACMBXVJDKVNCGH
DB02405	YYKBWYBUCFHYPR-UHFFFAOYSA-N	YYKBWYBUCFHYPR
DB02406	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	NQPDZGIKBAWPEJ
DB02407	MWGXGTJJAOZBNW-UHFFFAOYSA-N	MWGXGTJJAOZBNW
DB02408	AYBDGNNJGBFOBQ-VIFPVBQESA-N	AYBDGNNJGBFOBQ
DB02410	GYRGKLZCJRVYRV-UHFFFAOYSA-O	GYRGKLZCJRVYRV
DB02411	HOUHLOFMBSYNBO-KKUQBAQOSA-N	HOUHLOFMBSYNBO
DB02412	DHXVGJBLRPWPCS-UHFFFAOYSA-N	DHXVGJBLRPWPCS
DB02413	MWFRVMDVLYIXJF-BYPYZUCNSA-N	MWFRVMDVLYIXJF
DB02414	NAKUGCPAQTUSBE-IUCAKERBSA-N	NAKUGCPAQTUSBE
DB02415	IRJUEMKMQDEOTQ-CYBMUJFWSA-N	IRJUEMKMQDEOTQ
DB02417	BSWWXRFVMJHFBN-UHFFFAOYSA-N	BSWWXRFVMJHFBN
DB02418	OWBTYPJTUOEWEK-ZXZARUISSA-N	OWBTYPJTUOEWEK
DB02419	ASBDXHCMVYVJQQ-UHFFFAOYSA-N	ASBDXHCMVYVJQQ
DB02420	RKILOCCSAVHHJT-UHFFFAOYSA-N	RKILOCCSAVHHJT
DB02421	HSCJRCZFDFQWRP-NYYOCOOHSA-N	HSCJRCZFDFQWRP
DB02422	WAYOKHSZGNFKSX-ZEEOCKJESA-N	WAYOKHSZGNFKSX
DB02423	HWTUHTNZLQJJEV-UHFFFAOYSA-M	HWTUHTNZLQJJEV
DB02424	QTQAWLPCGQOSGP-KSRBKZBZSA-N	QTQAWLPCGQOSGP
DB02425	IKYYXKWKFNBGJA-UHFFFAOYSA-N	IKYYXKWKFNBGJA
DB02426	CYBVQIBJEFQVPD-GWDNDVLHSA-N	CYBVQIBJEFQVPD
DB02427	YBJANOUTWRTBDK-UHFFFAOYSA-N	YBJANOUTWRTBDK
DB02428	LOAUVZALPPNFOQ-UHFFFAOYSA-N	LOAUVZALPPNFOQ
DB02429	IXDVPACDZDRCTN-UHFFFAOYSA-N	IXDVPACDZDRCTN
DB02430	LABSPYBHMPDTEL-LIZSDCNHSA-N	LABSPYBHMPDTEL
DB02431	PCDQPRRSZKQHHS-XVFCMESISA-N	PCDQPRRSZKQHHS
DB02432	RLLAUERCSKPFGD-VMPREFPWSA-N	RLLAUERCSKPFGD
DB02433	ATILYNKCRYHYEP-SQEXRHODSA-N	ATILYNKCRYHYEP
DB02434	VYTXLSQVYGNWLV-UHFFFAOYSA-N	VYTXLSQVYGNWLV
DB02435	AVKNGPAMCBSNSO-UHFFFAOYSA-O	AVKNGPAMCBSNSO
DB02436	BKONADSQADEJJP-SFTDATJTSA-N	BKONADSQADEJJP
DB02437	XHKWPAAHPLALGC-LURJTMIESA-N	XHKWPAAHPLALGC
DB02438	OFSVCCCZZQKHKQ-QPPQHZFASA-N	OFSVCCCZZQKHKQ
DB02441	DQHJYYALMHIEAH-UHFFFAOYSA-N	DQHJYYALMHIEAH
DB02442	CFDIKEIPXZDMLP-REOHCLBHSA-N	CFDIKEIPXZDMLP
DB02443	GFYFFUGNPVBDAK-ZHBCMPEGSA-L	GFYFFUGNPVBDAK
DB02445	LBNVXZROMBUNNQ-SLPGGIOYSA-N	LBNVXZROMBUNNQ
DB02446	YVGZXTQJQNXIAU-VKHMYHEASA-N	YVGZXTQJQNXIAU
DB02447	IHDZZZHACPJCFJ-WWHASAIZSA-N	IHDZZZHACPJCFJ
DB02448	SZHOJFHSIKHZHA-UHFFFAOYSA-N	SZHOJFHSIKHZHA
DB02449	ULOTXPTWJAUGGE-MHZLTWQESA-N	ULOTXPTWJAUGGE
DB02450	ASEJDWRSZYAIOT-GJZGRUSLSA-N	ASEJDWRSZYAIOT
DB02451	QFAPUKLCALRPLH-UXXRCYHCSA-N	QFAPUKLCALRPLH
DB02452	NHVNXKFIZYSCEB-XLPZGREQSA-N	NHVNXKFIZYSCEB
DB02453	XLYOFNOQVPJJNP-UHFFFAOYSA-N	XLYOFNOQVPJJNP
DB02456	IERHLVCPSMICTF-CCXZUQQUSA-N	IERHLVCPSMICTF
DB02457	QCBLJDSWVGAXQB-UHFFFAOYSA-N	QCBLJDSWVGAXQB
DB02458	FXEUKVKGTKDDIQ-UWVGGRQHSA-N	FXEUKVKGTKDDIQ
DB02459	SXTSBZBQQRIYCU-UHFFFAOYSA-N	SXTSBZBQQRIYCU
DB02460	FJDBIDBCPIOVPG-NREUJTCUSA-N	FJDBIDBCPIOVPG
DB02461	IIALWEPLPCANHU-VKHMYHEASA-N	IIALWEPLPCANHU
DB02462	DIOZFKOOIBATNZ-UHFFFAOYSA-N	DIOZFKOOIBATNZ
DB02463	JPGNPKIYCTXJPG-UHFFFAOYSA-O	JPGNPKIYCTXJPG
DB02464	WGQKYBSKWIADBV-UHFFFAOYSA-N	WGQKYBSKWIADBV
DB02465	KWKZCGMJGHHOKJ-WTIHWRCNSA-N	KWKZCGMJGHHOKJ
DB02466	ZXQHMEUGMCXKLO-KPKJPENVSA-N	ZXQHMEUGMCXKLO
DB02467	QEFRNWWLZKMPFJ-MFXDVPHUSA-N	QEFRNWWLZKMPFJ
DB02468	AUQOUUVYQJMLMR-HMEUPRDLSA-N	AUQOUUVYQJMLMR
DB02469	RJKBJEZZABBYBA-VFUOTHLCSA-N	RJKBJEZZABBYBA
DB02470	SDADNVAZGVDAIM-QTNLNCNHSA-N	SDADNVAZGVDAIM
DB02471	UCJXQRFJERKPOZ-SQOUGZDYSA-N	UCJXQRFJERKPOZ
DB02472	ZWTNXGIZBOQCAJ-KQYNXXCUSA-N	ZWTNXGIZBOQCAJ
DB02473	XRHANBWAKSYPEN-UHFFFAOYSA-N	XRHANBWAKSYPEN
DB02474	YTYAKGJMNHDUDF-UUWLPUTASA-N	YTYAKGJMNHDUDF
DB02475	UYADDEKIZFRINK-LURJTMIESA-N	UYADDEKIZFRINK
DB02477	WHLPIOSHBKQGHA-KYJUHHDHSA-N	WHLPIOSHBKQGHA
DB02479	ZFWHOUCRVSOZJE-CQSZACIVSA-N	ZFWHOUCRVSOZJE
DB02480	YKAYCWPQDPILSA-YFKPBYRVSA-N	YKAYCWPQDPILSA
DB02481	IIBOGKHTXBPGEI-UHFFFAOYSA-N	IIBOGKHTXBPGEI
DB02482	USRGIUJOYOXOQJ-STHAYSLISA-N	USRGIUJOYOXOQJ
DB02483	JCDBQDNBEQHDHK-BSLNIGMPSA-N	JCDBQDNBEQHDHK
DB02484	HHPOUCCVONEPRK-CNYIRLTGSA-N	HHPOUCCVONEPRK
DB02485	TXCIAUNLDRJGJZ-BILDWYJOSA-N	TXCIAUNLDRJGJZ
DB02486	KYNFOMQIXZUKRK-UHFFFAOYSA-N	KYNFOMQIXZUKRK
DB02489	UUWJNBOCAPUTBK-UHFFFAOYSA-N	UUWJNBOCAPUTBK
DB02490	YNHURFGTTODJOO-UHFFFAOYSA-N	YNHURFGTTODJOO
DB02491	CJSSYVIHFXDFFC-UHFFFAOYSA-N	CJSSYVIHFXDFFC
DB02492	YWOSRVQDYDWMAB-JBXPSPKUSA-K	YWOSRVQDYDWMAB
DB02493	HVXIMXHBUJADCC-GTBMBKLPSA-N	HVXIMXHBUJADCC
DB02494	VOXXWSYKYCBWHO-QMMMGPOBSA-N	VOXXWSYKYCBWHO
DB02495	JHBXNPBKSPYOFT-UHFFFAOYSA-N	JHBXNPBKSPYOFT
DB02496	AJPADPZSRRUGHI-RFZPGFLSSA-N	AJPADPZSRRUGHI
DB02497	ZWZWYGMENQVNFU-UHNVWZDZSA-N	ZWZWYGMENQVNFU
DB02498	DGPLSUKWXXSBCU-VGXGLJSLSA-O	DGPLSUKWXXSBCU
DB02499	RPHCSGPGZUWMRV-REOHCLBHSA-N	RPHCSGPGZUWMRV
DB02500	CLCPDSJUXHDRGX-UHFFFAOYSA-N	CLCPDSJUXHDRGX
DB02501	UMOXFSXIFQOWTD-LURJTMIESA-N	UMOXFSXIFQOWTD
DB02503	IEMLKNHGGSYOMP-ZZXKWVIFSA-N	IEMLKNHGGSYOMP
DB02504	AQEYCNKFBRLUOT-UHFFFAOYSA-N	AQEYCNKFBRLUOT
DB02505	JJVQUUYZGJWBPW-UHFFFAOYSA-N	JJVQUUYZGJWBPW
DB02506	SWTFXINHZPXNOX-DZBHQSCQSA-N	SWTFXINHZPXNOX
DB02507	PJVWKTKQMONHTI-HNNXBMFYSA-N	PJVWKTKQMONHTI
DB02508	IPFXNYPSBSIFOB-UHFFFAOYSA-N	IPFXNYPSBSIFOB
DB02509	CRDAMVZIKSXKFV-FBXUGWQNSA-N	CRDAMVZIKSXKFV
DB02510	LKVJEMXWEODCAY-JVEUSOJLSA-N	LKVJEMXWEODCAY
DB02511	PZWMZAFFUAWVDN-CQXYXCHQSA-N	PZWMZAFFUAWVDN
DB02512	XPYBSIWDXQFNMH-PQLUHFTBSA-N	XPYBSIWDXQFNMH
DB02513	MGSRCZKZVOBKFT-UHFFFAOYSA-N	MGSRCZKZVOBKFT
DB02514	WSMRUPUEYOBWRC-VURMDHGXSA-M	WSMRUPUEYOBWRC
DB02515	AWUCVROLDVIAJX-GSVOUGTGSA-N	AWUCVROLDVIAJX
DB02516	BBRISSLDTUHWKG-PVMHLSDZSA-N	BBRISSLDTUHWKG
DB02517	WHUUTDBJXJRKMK-GSVOUGTGSA-N	WHUUTDBJXJRKMK
